インデキシングフラグ,記号,ドット,タイトル
,C01B  32/205,・・,製造［２０１７．０１］
,C01B  32/21,・・,後処理［２０１７．０１］
,C01B  32/215,・・・,精製；製鉄において形成される黒鉛の回収または精製，例．キッシュ黒鉛［２０１７．０１］
,C01B  32/22,・・・,層間化合物［２０１７．０１］
,C01B  32/225,・・・・,膨張；剥離［２０１７．０１］
,C01B  32/23,・・・,酸化［２０１７．０１］
,C01B  32/25,・,ダイヤモンド［２０１７．０１］
,C01B  32/26,・・,製造（超高圧の使用によるものＢ０１Ｊ３／０６；結晶成長によるものＣ３０Ｂ２９／０４）［２０１７．０１］
,C01B  32/28,・・,後処理，例．精製，照射，分離または回収［２０１７．０１］
,C01B  32/30,・,活性炭［２０１７．０１］
,C01B  32/306,・・,分子ふるい特性を持ったもの［２０１７．０１］
,C01B  32/312,・・,製造［２０１７．０１］
,C01B  32/318,・・・,出発物質に特徴のあるもの［２０１７．０１］
,C01B  32/324,・・・・,廃棄物，例．タイヤまたは亜硫酸パルプ廃液，からのもの［２０１７．０１］
,C01B  32/33,・・・・,石炭または石油の蒸留残渣からのもの；石油酸スラッジからのもの［２０１７．０１］
,C01B  32/336,・・・,ガス状活性化剤に特徴のあるもの［２０１７．０１］
,C01B  32/342,・・・,非ガス状活性化剤に特徴のあるもの［２０１７．０１］
,C01B  32/348,・・・・,金属化合物［２０１７．０１］
,C01B  32/354,・・,後処理［２０１７．０１］
,C01B  32/36,・・・,再活性化または再生［２０１７．０１］
,C01B  32/366,・・・・,物理的処理によるもの，例．照射によるもの，炭素質フィードストックへの通電によるものまたは再利用可能な不活性加熱体の使用によるもの［２０１７．０１］
,C01B  32/372,・・・,被覆；グラフト化；マイクロカプセル化［２０１７．０１］
,C01B  32/378,・・・,精製［２０１７．０１］
,C01B  32/384,・・・,粒状化［２０１７．０１］
,＜注＞,,このグループにおいて粒状化という用語は炭素性前駆体それ自体及び粘結剤，例．ピッチ，を用いて活性炭を製造する方法も包含する。［２０１７．０１］
,C01B  32/39,・・,その製造のための装置［２０１７．０１］
,C01B  32/40,・,一酸化炭素［２０１７．０１］
,C01B  32/50,・,二酸化炭素［２０１７．０１］
,C01B  32/55,・・,固体化［２０１７．０１］
,C01B  32/60,・,炭酸塩または重炭酸塩の一般的製造方法（過炭酸塩Ｃ０１Ｂ１５／１０；特定の炭酸塩または重炭酸塩はその陽イオンに従いＣ０１Ｂ～Ｃ０１Ｇ）［２０１７．０１］
,C01B  32/70,・,炭素およびいおうを含有する化合物，例．チオフォスゲン［２０１７．０１］
,C01B  32/72,・・,二硫化炭素［２０１７．０１］
,C01B  32/75,・・・,いおうまたはいおう化合物と炭化水素との反応による製造［２０１７．０１］
,C01B  32/77,・・,炭素オキシ硫化物［２０１７．０１］
,C01B  32/80,・,フォスゲン［２０１７．０１］
,C01B  32/90,・,炭化物［２０１７．０１］
,C01B  32/907,・・,オキシ炭化物；スルフォ炭化物；炭化物の混合物［２０１７．０１］
,C01B  32/914,・・,単一元素の炭化物［２０１７．０１］
,C01B  32/921,・・・,炭化チタン［２０１７．０１］
,C01B  32/928,・・・,アクチニド炭化物［２０１７．０１］
,C01B  32/935,・・・,アルカリ金属，ストロンチウム，バリウムまたはマグネシウムの炭化物［２０１７．０１］
,C01B  32/942,・・・,炭化カルシウム［２０１７．０１］
,C01B  32/949,・・・,炭化タングステンまたは炭化モリブデン［２０１７．０１］
,C01B  32/956,・・・,炭化けい素［２０１７．０１］
,C01B  32/963,・・・・,けい素を含む化合物からの製造［２０１７．０１］
,C01B  32/97,・・・・・,ＳｉＯまたはＳｉＯ２からの製造［２０１７．０１］
,C01B  32/977,・・・・・,けい素を含む有機化合物からの製造［２０１７．０１］
,C01B  32/984,・・・・・,けい素元素からの製造［２０１７．０１］
,C01B  32/991,・・・,炭化ほう素［２０１７．０１］
,C01B  33/00,,けい素；その化合物（Ｃ０１Ｂ２１／００，Ｃ０１Ｂ２３／００が優先；過けい酸塩Ｃ０１Ｂ１５／１４；炭化けい素Ｃ０１Ｂ３２／９５６）［３］
,C01B  33/02,・,けい素（単結晶または特定構造を有する均質多結晶材料の形成Ｃ３０Ｂ）［５］
,C01B  33/021,・・,製造（気相からの化学的被覆Ｃ２３Ｃ１６／００）［５］
,C01B  33/023,・・・,シリカまたはシリカ含有材料の還元によるもの［５］
,C01B  33/025,・・・・,炭素または固体炭素質材料によるもの，すなわち炭熱法［５］
,C01B  33/027,・・・,シリカまたはシリカ含有材料以外の気体状または気化されたけい素化合物の分解または還元によるもの［５］
,C01B  33/029,・・・・,モノシランの分解によるもの［５］
,C01B  33/03,・・・・,けい素ハロゲン化物またはハロシランの分解，または水素のみを還元剤とするそれの還元によるもの［５］
,C01B  33/031,・・・・・,四ヨウ化けい素の分解によるもの［５］
,C01B  33/033,・・・・,金属または合金のみを還元剤とする，けい素ハロゲン化物またはハロシランの還元によるもの［５］
,C01B  33/035,・・・・,気体状または気化されたけい素化合物の，けい素，炭素，または耐火金属，例．タンタルまたはタングステン，の加熱フイラメントの存在下における，もしくは形成されるけい素が析出する加熱けい素棒，すなわち得られるけい素の存在下における，例．シーメンス法，分解または還元によるもの［５］
,C01B  33/037,・・,精製（ゾーンメルテングによるものＣ３０Ｂ１３／００）［５］
,C01B  33/039,・・・,けい素の化合物への転換，選択的なその化合物の精製，及びけい素への再転換によるもの［５］
,C01B  33/04,・,けい素の水素化物
,C01B  33/06,・,金属けい化物
,C01B  33/08,・,ハロゲンを含む化合物
,C01B  33/10,・・,けい素，ふっ素および他の元素を含有する化合物
,C01B  33/107,・・,ハロゲン化シラン［３］
,C01B  33/113,・,酸化けい素；その水和物［３］
,C01B  33/12,・・,シリカ；その水和物，例．うろこ状けい酸［３］
,C01B  33/14,・・・,コロイド状シリカ，例．ディスパージョン，ゲル，ゾル［３］
,C01B  33/141,・・・・,ヒドロゾルまたは水性ディスパージョンの製造［３］
,C01B  33/142,・・・・・,けい酸塩の酸処理によるもの［３］
,C01B  33/143,・・・・・・,けい酸塩の水溶液の［３］
,C01B  33/145,・・・・,ヒドロオルガノゾル，オルガノゾルまたは有機媒体中のディスパージョンの製造［３］
,C01B  33/146,・・・・,ゾルの後処理（ヒドロゾルからのヒドロオルガノゾル，オルガノゾルまたは有機媒体中のディスパージョンの製造Ｃ０１Ｂ３３／１４５）［３］
,C01B  33/148,・・・・・,濃縮；乾燥；脱水；安定化；精製［３］
,C01B  33/149,・・・・・,被覆［３］
,C01B  33/151,・・・・・,あるゾルを別のゾルに漸進的に添加すること，すなわち「ヒール（ｈｅｅｌ）」を用いる粒子の「形成」，によるもの［３］
,C01B  33/152,・・・・,ヒドロゲルの製造［３］
,C01B  33/154,・・・・・,けい酸塩水溶液の酸処理によるもの［３］
,C01B  33/155,・・・・,ヒドロオルガノゲルまたはオルガノゲルの製造［３］
,C01B  33/157,・・・・,ゲルの後処理［３］
,C01B  33/158,・・・・・,精製；乾燥；脱水［３］
,C01B  33/159,・・・・・,被覆または疎水化［３］
,C01B  33/16,・・・,シリカキセロゲルの製造［３］
,C01B  33/18,・・・,ゾル状でもゲル状でもない微粉状のシリカの製造；その後処理（顔料性または充てん剤の性質を改良するための処理Ｃ０９Ｃ）［３］
,C01B  33/187,・・・・,けい酸塩の酸処理によるもの［３］
,C01B  33/193,・・・・・,けい酸塩の水溶液の［３］
,C01B  33/20,・,けい酸塩（過けい酸塩Ｃ０１Ｂ１５／１４）
,C01B  33/22,・・,けい酸マグネシウム
,C01B  33/24,・・,アルカリ土類金属けい酸塩
,C01B  33/26,・・,アルミニウム含有けい酸塩［５］
,C01B  33/32,・・,アルカリ金属けい酸塩（Ｃ０１Ｂ３３／２６が優先）［３］
,C01B  33/36,・・,塩基交換特性を有するが分子ふるい特性を有しないもの［６］
,C01B  33/38,・・・,層をなした塩基交換けい酸塩，例．粘土，雲母，またはケニアイト型もしくはマガダイト型のアルカリ金属けい酸塩［６］
,C01B  33/40,・・・・,粘土［６］
,C01B  33/42,・・・・,雲母［６］
,C01B  33/44,・・・・,アンモニウム，ホスホニウムまたはスルホニウム化合物のような有機化合物とのイオン交換により，または有機化合物の挿入により層をなした塩基交換けい酸塩から得られる生産物，例．有機粘土物質［６］
,C01B  33/46,・・・,無定型けい酸塩，例．いわゆる“アモルファスゼオライト”［６］
,C01B  35/00,,ほう素；その化合物（モノボラン，ジボラン，金属ほう水素化物またはその付加錯化合物Ｃ０１Ｂ６／００；過ほう酸塩Ｃ０１Ｂ１５／１２；窒素との二元化合物Ｃ０１Ｂ２１／０６；りん化物Ｃ０１Ｂ２５／０８；炭化物Ｃ０１Ｂ３２／９９１）［２］
,C01B  35/02,・,ほう素；ほう化物［２］
,C01B  35/04,・・,金属のほう化物［２］
,C01B  35/06,・,ほう素とハロゲンとの化合物［２］
,C01B  35/08,・,ほう素および窒素，りん，酸素，いおう，セレンまたはテルルを含む化合物［２］
,C01B  35/10,・・,ほう素および酸素を含む化合物（Ｃ０１Ｂ３５／０６が優先）［２］
,C01B  35/12,・・・,ほう酸塩［２］
,C01B  35/14,・・,ほう素および窒素，りん，いおう，セレンまたはテルルを含む化合物［２］
,C01B  35/16,・,ほう素の２原子間の直接結合を含む化合物，例．Ｃｌ↓２Ｂ―ＢＣｌ↓２［２］
,C01B  35/18,・,３個以上のほう素原子を含む化合物，例．ＮａＢ↓３Ｈ↓８，ＭｇＢ↓１↓０Ｂｒ↓１↓０（ボラゾールＣ０１Ｂ３５／１４）［２］
,,,化学構造よりもむしろ物理的または化学的特性に主として特徴のある化合物［６］
,C01B  37/00,,分子ふるい特性を有するが塩基交換特性を有しない化合物［６］
,C01B  37/02,・,結晶性シリカ多形体，例．シリカライト［６］
,C01B  37/04,・,アルミノりん酸塩（ＡＰＯ化合物）［６］
,C01B  37/06,・,他の元素，例．金属，ほう素，を含むアルミノりん酸塩［６］
,C01B  37/08,・・,シリコアルミノりん酸塩（ＳＡＰＯ化合物）［６］
,C01B  39/00,,分子ふるい特性と塩基交換特性を有する化合物，例．結晶性ゼオライト；その製造；後処理，例．イオン交換または脱アルミニウム（収着特性を変えるための処理，例．バインダーを用いる成形，Ｂ０１Ｊ２０／１０；触媒特性を変えるための処理，例．ゼオライトを触媒として使えるようにするための処理の組合せＢ０１Ｊ２９／０４；イオン交換特性を改良するための処理Ｂ０１Ｊ３９／１４）［６］
,＜注＞,,このグループにおいては，下記の用語は以下に示す意味で用いる：［６］
,,,－“ゼオライト”は以下のものを意味する：［６］
