インデキシングフラグ,記号,ドット,タイトル
,D01G  15/84,・,針布；他に分類されない針布の製造（針布の研摩中の梳綿要素の駆動装置Ｄ０１Ｇ１５／３８；針布の研摩Ｂ２４Ｂ）
,D01G  15/86,・・,可とう性の非金属基布をもつもの
,D01G  15/88,・・,金属のシートまたはストリップから作られたもの
,D01G  15/90,・・,針板，例．ジュート用梳綿機用
,D01G  15/92,・・,梳綿要素への針布の取り付け
,D01G  15/94,・,きょう雑物の粉砕または除去装置
,D01G  15/96,・・,きょう雑物粉砕ローラ
,D01G  15/98,・・,モレルまたは類似装置
,D01G  17/00,,絹ドレッシングマシン
,D01G  19/00,,精梳綿機
,D01G  19/02,・,ピンサークルをもつもの，例．ノーブルコーマ
,D01G  19/04,・,ピンシリンダをもつもの，例．フレンチコーマ
,D01G  19/06,・,細部
,D01G  19/08,・・,供給装置
,D01G  19/10,・・,コーミング要素の構造，配置または操作の特徴
,D01G  19/12,・・,コーム中に繊維を横たえまたは保持する装置，例．たたきブラシ
,D01G  19/14,・・,引き出しまたは送り出し装置
,D01G  19/16,・・・,ニッパ機構
,D01G  19/18,・・・,ローラ，またはローラとエプロン，装置，例．繊維を連続的に引き出す操作用
,D01G  19/20,・・・・,繊維を間けつ的に引き出す操作用
,D01G  19/22,・・,ノイルまたはウェィストの除去または処理装置
,D01G  19/24,・・,フレーム；ケーシング；カバリング
,D01G  19/26,・・,駆動装置
,D01G  19/28,・・,空気吸引または類似の空気装置
,D01G  19/30,・・,加熱装置
,D01G  21/00,,機械，装置または工程の組み合わせ，例．連続工程のための（Ｄ０１Ｇ１／０６，Ｄ０１Ｇ９／１２，Ｄ０１Ｇ１５／４６，Ｄ０１Ｇ１５／９４が優先）
,D01G  23/00,,機械への繊維の供給；機械間の繊維の輸送（Ｄ０１Ｇ２１／００が優先；梳綿機における中間供給Ｄ０１Ｇ１５／４０）
,D01G  23/02,・,ホッパ；分配シュート
,D01G  23/04,・・,原料供給速度調整手段をもつもの
,D01G  23/06,・,繊維の供給量の変動に対応して作動する，例．ピアノモーション，機械または装置における配列（繊維の供給の変動に対応して作動する牽伸における配列Ｄ０１Ｈ）
,D01G  23/08,・,空気吸引または類似の空気装置
,D01G  25/00,,上記以外のラップ形成装置（不織布用の連続フィラメントのマットまたは心綿の形成Ｄ０４Ｈ）
,D01G  27/00,,ラップまたはスライバの巻き取り装置，例．打綿機の，ジュート梳綿機の，梳毛ギルボックスの
,D01G  27/02,・,堅く巻き取るために荷重されたラップロールまたは類似機構をもつもの
,D01G  27/04,・,ラップロールまたは類似物の自動引き抜き装置をもつもの
,D01G  29/00,,繊維に潤滑性を与えるための装置，例．ギルボックスにおけるもの（特別の潤滑剤を使用する工程Ｄ０６Ｍ１５／００）
,D01G  31/00,,警報または安全装置，例．自動欠陥検出器，停止機構（一般に適用できる安全装置Ｆ１６Ｐ；一般に適用できる表示装置Ｇ０８Ｂ）
,D01G  33/00,,繊維処理用手道具
,D01G  35/00,,オーカムの処理
,D01G  99/00,,このサブクラスの他のグループに分類されない主題事項［２０１０．０１］
,D01H,,紡績またはねん糸（紡績またはねん糸と密接な関連のないフィラメント状の材料の巻き戻し，繰り出し，送り出し，巻き取りまたはうず状巻きＢ６５Ｈ；うず状巻きにし，または巻き取った材料に対する芯，巻き枠，支持具または保持具，例．ボビン，Ｂ６５Ｈ；オーカムの加ねんＤ０１Ｇ３５／００；繊維，フィラメント，または糸の巻縮Ｄ０２Ｇ１／００；シェニール糸の製造Ｄ０３Ｄ，Ｄ０４Ｄ３／００；糸，粗紡糸，スライバ，繊維または繊維ウエブの試験Ｇ０１）
,＜注＞,,クラスＤ０１のタイトルに続く注に注意すること。
,＜索引＞,,紡績またはねん糸機械
,,,連続的な巻き取りをもつもの；間けつ的な巻き取りをもつもの　１／００；３／００
,,,オープンエンド紡績　４／００
,,,牽伸機械または装置　５／００
,,,紡績またはねん糸装置　７／００
,,,共通な構造上の特徴，細部，または付属品
,,,木管の差し換え；塵あいまたは風綿の発生防止または除去　９／００；１１／００
,,,その他構造上の特徴，細部，または補助装置　１３／００
,,,糸継ぎ装置；手工具　１５／００；１７／００
,,,紡績またはねん糸機械の種類または形式；牽伸機機または装置；ねん糸装置
,D01H   1/00,,糸が連続的に巻き取られる紡績またはねん糸機械（オープンエンド紡績機械Ｄ０１Ｈ４／００）［５］
,D01H   1/02,・,リング形式
,D01H   1/04,・,フライヤ形式
,D01H   1/06,・,キャップ形式
,D01H   1/08,・,糸の環状集積体が遠心作用によって形成されるカップ，ポット，ディスク形式
,D01H   1/10,・,多重のよりを与えるためのもの，例．２重ねん糸機
,D01H   1/11,・,仮より紡績［５］
,D01H   1/115,・・,空気作用による手段を使用するもの［５］
,D01H   1/14,・,細部（牽伸装置Ｄ０１Ｈ５／００；ねん糸装置Ｄ０１Ｈ７／００）
,D01H   1/16,・・,フレーム；ケーシング；カバリング
,D01H   1/18,・・,供給管糸の支持
,D01H   1/20,・・,駆動または停止装置（オープンエンド紡績機械用のものＤ０１Ｈ４／１２，Ｄ０１Ｈ４／２０，Ｄ０１Ｈ４／４２；安全装置Ｄ０１Ｈ１３／１４）［５］
,D01H   1/22,・・・,ローラに対するもの（牽伸を調節または変化させるものＤ０１Ｈ５／３２）
,D01H   1/24,・・・,ねん糸装置に対するもの，例．スピンドル（スピンドルに対する制動装置Ｄ０１Ｈ７／２２；駆動機構と密接な関係のあるフライヤとボビンＤ０１Ｈ７／５０）
,D01H   1/241,・・・・,ベルトにより駆動されるもの［２］
,D01H   1/242,・・・・,歯車により駆動されるもの［２］
,D01H   1/243,・・・・,摩擦盤により駆動されるもの［２］
,D01H   1/244,・・・・,各スピンドルが電動機により駆動されるもの［２］
,D01H   1/26,・・・・,２段以上の速度をもつもの；変速装置をもつもの
,D01H   1/28,・・・,異った機能をもっているが作動的に関連している２以上の機械要素に対するもの
,D01H   1/30,・・・・,２段以上の速度をもつもの；変速装置をもつもの
,D01H   1/32,・・・,機械全体に対するもの
,D01H   1/34,・・・・,２段以上の速度をもつもの；変速装置をもつもの
,D01H   1/36,・・,パッケージ形成装置，例．パッケージ形成運動
,D01H   1/38,・・,巻き取りパッケージ上に予備糸，例．トランスファーテール，を巻くための装置
,D01H   1/40,・・,連続的に送り出される材料を木管などに接続するための装置
,D01H   1/42,・・,糸またはより糸に対する保護または防護具，例．セパレータプレート，アンチバルーニング装置（スピンドル上のアンチバルーニング装置Ｄ０１Ｈ７／１８）
,D01H   3/00,,糸が間けつ的に巻き取られる紡績またはねん糸機械，例．ミュール精紡機
,D01H   3/02,・,細部（牽伸装置Ｄ０１Ｈ５／００；ねん糸装置Ｄ０１Ｈ７／００）
,D01H   3/04,・・,キャリッジ；キャリッジを運動させる装置
,D01H   3/06,・・・,キャリッジ；キャリッジレール；スクゥェア運動機構
,D01H   3/08,・・・,外進または内進運動機構
,D01H   3/10,・・・,移動するクリール装置，例．加ねん部に対するもの
,D01H   3/12,・・,パッケージ形成運動機構；フォーラ装置
,D01H   3/14,・・,ローラ駆動装置（精紡機に一般的に適用する牽伸装置Ｄ０１Ｈ５／１８）
,D01H   3/16,・・,スピンドル駆動装置（スピンドル，スピンドルベアリング，スピンドル支持具Ｄ０１Ｈ７／０４）
,D01H   3/18,・・・,チンローラ；チンローラに密接に関連した駆動装置
,D01H   3/20,・・・,外進または反転中のスピンドル駆動装置
,D01H   3/22,・・・,内進中のスピンドル駆動装置
,D01H   3/24,・・・・,コードラント機構；ノージング機構
,D01H   3/26,・・,他に分類されない駆動装置または停止装置；ロッキング機構（安全装置Ｄ０１Ｈ１３／１４）
,D01H   4/00,,スライバから分離して単独移動する繊維によりを与えるオープンエンド紡績機械または装置；そのための糸継ぎ装置；オープンエンド紡績技術によって無端芯糸を繊維で披覆するもの［５］
,＜注＞,,このグループにおいては，“オープンエンド紡績”は“ブレークスピニング”，“リングレススピニング”，“ロータスピニング”および“フリクションスピニング”という表現を包含するが，“仮より紡績”という表現は包含しない。［５］
,D01H   4/02,・,流体，例．空気渦流，によってよりを与えるもの［５］
,D01H   4/04,・,繊維がランニング表面と接触することによってよりを与えるもの［５］
,D01H   4/06,・・,吸引手段と結合しているもの（Ｄ０１Ｈ４／０８，Ｄ０１Ｈ４／１６が優先）［５］
,D01H   4/08,・・,ロータスピニング，すなわちランニング表面がロータによって形成されるもの［５］
