インデキシングフラグ,記号,ドット,タイトル
,E01C  19/10,・・,骨材または充てん剤を非水性結合材，例．ビチューメン，樹脂，と予備混合または予備被覆するための器具または装置；非水性結合物混合物を使用するに先立って予備混合するか，または廃物利用の非水性調合物を再調製するための装置
,E01C  19/12,・,粒状または液状物散布用のもの（Ｅ０１Ｃ２３／０７が優先；目地または凹部の充てんＥ０１Ｃ２３／０２，Ｅ０１Ｃ２３／０９）
,E01C  19/15,・・,被覆されない石またはその類似材料の敷設，または同様のものを固めないで切りならしたりまたはしきならしたりするためのもの，例．舗装用の破砕された岩石の基層，砂のクッション（Ｅ０１Ｃ１９／５２が優先；散布Ｅ０１Ｃ１９／２０）
,E01C  19/16,・・,液状物質の適用または拡散，例．ビチューメンスラリー（Ｅ０１Ｃ１９／４５，Ｅ０１Ｃ２３／０２，Ｅ０１Ｃ２３／０３，Ｅ０１Ｃ２３／１６が優先；液体または他の流状物質の表面への噴霧または拡散一般Ｂ０５）
,E01C  19/17,・・・,噴霧による適用
,E01C  19/18,・・,結合材，例．セメント，ビチューメン，を混合した砕石を固化または硬化させることなく散布させる装置（Ｅ０１Ｃ１９／２０，Ｅ０１Ｃ１９／４７が優先；コンクリートまたはその類似物の運搬設備Ｂ６５Ｇ）
,E01C  19/20,・・,粒状または粉状物質，例．砂，砂利，塩，乾燥した結合材，の散布，例．しきならし，装置（肥料散布器Ａ０１Ｃ１５／００）
,E01C  19/21,・・,液状物質と粒状または粉状物質，例．ビチューメンと細砂，を拡散または拡散によることなく，同時ではあるが別々に適用するためのもの
,E01C  19/22,・,打ち込まれた未硬化物の固化または仕上げ用のもの（Ｅ０１Ｃ２３／０２が優先；振動発生装置一般Ｂ０６Ｂ）
,E01C  19/23,・・,そのためのローラ；土の締め固めに使用できるローラ（Ｅ０１Ｃ１９／４３が優先；農業用のものはＡ０１Ｂ２９／００；庭園用ローラＡ０１Ｇ２０／３５；雪面または氷面の整備または維持Ｅ０１Ｈ４／００；土の締め固め専用のものＥ０２Ｄ３／０２６）
,E01C  19/24,・・・,手押しのもの（Ｅ０１Ｃ１９／２７～Ｅ０１Ｃ１９／２９が優先）
,E01C  19/25,・・・,動物または車両によって進むもの（Ｅ０１Ｃ１９／２６～Ｅ０１Ｃ１９／２９が優先）
,E01C  19/26,・・・,自走または車両に取り付けたもの（Ｅ０１Ｃ１９／２７～Ｅ０１Ｃ１９／２９が優先）
,E01C  19/27,・・・,弾性的に変形可能なローリング要素，例．空気タイヤ，を有するもの（振動または衝撃のものＥ０１Ｃ１９／２８）
,E01C  19/28,・・・,振動されたローラまたは衝撃を受けたローラ，例．つち打ち打撃（Ｅ０１Ｃ１９／２９が優先）
,E01C  19/29,・・・,自己重量より少い転圧を加えるために適用される転圧機，例．型レール上を移動するローラ仕上げ機
,E01C  19/30,・・,ローラ以外の突き固め機または振動機（Ｅ０１Ｃ２３／０２，Ｅ０１Ｃ２３／０４が優先；振動散布機Ｅ０１Ｃ１９／１２；タンピングローラまたは振動ローラＥ０１Ｃ１９／２８；可搬式衝工具一般Ｂ２５Ｄ；土の締め固めまたは突き固め一般Ｅ０２Ｄ３／０４６）
,E01C  19/32,・・・,手持ち手動の突き棒またはたこつき
,E01C  19/34,・・・,動力駆動の突き棒またはたこつき
,E01C  19/35,・・・・,手持ちまたは手誘導工具（Ｅ０１Ｃ１９／３６～Ｅ０１Ｃ１９／４０が優先）
,E01C  19/36,・・・・,直接作動の爆発室を有するもの
,E01C  19/38,・・・・,振動発生のための特別な手段を有するもの
,E01C  19/40,・・・・,滑らかな舗装に仕上げるために適用されるもの，例．突き固めまたは振動仕上げ機
,E01C  19/41,・・,ローリング工具とランミング，タンピングまたは振動用工具とを共に有する装置
,E01C  19/42,・・,新しく敷いた粗面舗装層を，ローリング，タンピング，または振動によることなく滑らかに仕上げするための機械（散布用のみのものＥ０１Ｃ１９／１２）
,E01C  19/43,・・,新しく敷いた粗面舗装層に粗目または模様をつけるための機械または装置，例．刻み目をつけるローラ
,E01C  19/44,・・,ローラ，たこつきまたは振動機によらないで新しく敷いた粗面舗装層に所定の表面仕上げを与えるために特に適用される手動工具（Ｅ０１Ｃ１９／４３が優先）
,E01C  19/45,・,混合液状結合材，例．乳化ビチューメン，溶融アスファルト，の調合または調合とともに道路に適用するための可搬式装置（適用のみに使用するものＥ０１Ｃ１９／１６）
,E01C  19/46,・,材料の調合および敷設用のもの（Ｅ０１Ｃ１９／４５が優先；結合材と共に添加された骨材を混合して表面を造るものＥ０１Ｃ２１／００）
,E01C  19/47,・・,道路建造に特に適用される散布手段を結合した水硬セメントコンクリートミキサ（コンクリートミキサそれ自体Ｂ２８Ｃ）
,E01C  19/48,・,材料の敷設およびそれらの固化，または表面仕上げのためのもの
,E01C  19/50,・,道路建造目的のための移動式型枠またはせき板（Ｅ０１Ｃ２３／０２，Ｅ０１Ｃ２３／０４が優先；恒久的型Ｅ０１Ｃ３／００～Ｅ０１Ｃ７／００；スリップフォームＥ０１Ｃ１９／４８）；個々の舗装要素，例．縁石，を現場で形成するための装置またはその他のもの
,E01C  19/52,・,個々にあらかじめ形成された表面要素，例．縁石，を敷設するための装置（連続した条帯をあらかじめ形成および敷設するものＥ０１Ｃ１９／４６；現場で舗装要素を形成するものＥ０１Ｃ１９／５０）
,E01C  21/00,,道路建造または類似目的のための表面安定用の装置または方法，例．添加された骨材と結合材を混合するもの（現存表面層の下での土壌の安定化Ｅ０１Ｃ２３／１０；土壌調整用物質または土壌安定用物質Ｃ０９Ｋ１７／００；土壌の安定化一般Ｅ０２Ｄ３／１２）
,E01C  21/02,・,土壌を現場で溶融したり，焼いて石灰化したりまたは焼成するためのもの
,E01C  23/00,,道路または類似のものの表面の建造，修復，修正または保護用の補助的装置またはその他のもの（廃物利用の非水性混合物の再調整装置Ｅ０１Ｃ１９／１０）
,E01C  23/01,・,新しい表面層の形状を測定または点検するための装置または補助手段，例．型板，定規支持体（型レールＥ０１Ｃ１９／５０）；現存表面層の表面状態の測定，指示または記録用装置の適用，例．縦断面図表（Ｅ０１Ｃ２３／０７が優先；粗（あ）らさまたは不規則性の測定一般Ｇ０１Ｂ）
,E01C  23/02,・,未硬化の舗装における凹部またはその類似の溝の作成，処理または充てん用装置，例．継ぎ目または枠印をつけるためのもの（表面の模様付けＥ０１Ｃ１９／４３）；そのための移動式型枠（非移動式型枠Ｅ０１Ｃ１１／０２）；未硬化舗装にそう入物または移動式のそう入支持体をそう入するための装置（Ｅ０１Ｃ２３／０４が優先；非移動式のそう入物支持体Ｅ０１Ｃ１１／０２）
,E01C  23/03,・,舗装の養生用装置；養生手段を適用するための装置；既製の下敷き，例．敷布，皮膜を置くための装置，（補強要素Ｅ０１Ｃ２３／０４）；建設時または養生時における舗装の保護，例．天幕の使用（道路のさくＥ０１Ｆ１３／００）
,E01C  23/04,・,補強要素またはダボ棒を置くための装置；補強要素のための移動式支持体（そのための非移動式支持体Ｅ０１Ｃ１１／１６；補強材を支えるために適用される側型枠Ｅ０１Ｃ１９／５０）；装置，例．実質的水平の導管を舗装中に形成するための移動式型枠，例．あらかじめ加圧された補強材用のもの
,E01C  23/05,・,型枠の設置または撤去用装置
,E01C  23/06,・,完成された表面の作業用装置またはその付属具（新しく敷設された舗装の作業Ｅ０１Ｃ１９／４２～Ｅ０１Ｃ１９／４４，Ｅ０１Ｃ２３／０２；採鉱用ピックＥ２１Ｃ３５／１８）；破損された舗装の表面修復用装置［６］
,E01C  23/07,・・,舗装の表面状態の測定と，測定された不規則性に比例した材料の適用とが結合されている装置（測定手段のみＥ０１Ｃ２３／０１）
,E01C  23/08,・・,粗面化または模様現出用のもの；突出部や舗装表面に接着した物体，例．路面表示，を除去するためのもの（表面に接着していない物体の除去Ｅ０１Ｈ１／００；粗面化または氷の除去Ｅ０１Ｈ５／１２）
,E01C  23/082,・・・,動力のない道具を用いるもの［６］
,E01C  23/085,・・・,動力駆動道具，例．振動具，を用いるもの［６］
,E01C  23/088,・・・・,回転式道具，例．回転切削ドラム［６］
,E01C  23/09,・・,切れ目，溝または凹所の形成用，例．印しをつけるための継ぎ目または溝造り用，除去する部分の切り離すためのもの；切れ目，溝，凹所または裂け目の清掃，処理または充てん用のもの；舗装縁の手入れ用のもの
,E01C  23/10,・・,沈下した舗装の持ち上げまたは平たん化用のもの；舗装下の空隙充てん用のもの；下部構造に物質を導入するためのもの（土じょうの安定化一般Ｅ０２Ｄ３／１２）
,E01C  23/12,・・,舗装の持ち上げ，引き剥がし，または破壊用のもの（舗装の敷設および除去の双方に適用されるものＥ０１Ｃ１９／５２）
,E01C  23/14,・,基礎，舗装またはその上の物質，例．ペイント，の加熱または乾燥用のもの（Ｅ０１Ｃ２３／０３が優先；舗装に取り入れられた加熱または乾燥装置Ｅ０１Ｃ１１／２６，現場で溶融したり，焼いて石灰化したりまたは土じょうを焼成して表面を安定化するものＥ０１Ｃ２１／０２；街路清掃用のものＥ０１Ｈ１／０８；表面上の雪または氷を溶解させるものＥ０１Ｈ５／１０）
,E01C  23/16,・,仕上げられた舗装上に交通またはその類似の印しを図取りしたり，付けたりまたは形成するための装置（Ｅ０１Ｃ２３／１４が優先；未硬化舗装にそう入または形成するものＥ０１Ｃ２３／０２；完全硬化舗装に形成された凹所にそう入または形成するものＥ０１Ｃ２３／０９；庭球場または運動場の図取りをするものＡ６３Ｃ１９／０６；液体または他の流状物質を表面に適用するもの一般Ｂ０５；道路表面印しそれ自体Ｅ０１Ｆ９／５０）；形成直後の印しの保護
