インデキシングフラグ,記号,ドット,タイトル
,B01D  33/56,・・・,遠心力を含むもの［５］
,B01D  33/58,・,再生以外の目的でろ過機中のろ過ケーキを処理するもの（Ｂ０１Ｄ３３／７６が優先）［５］
,B01D  33/60,・・,洗浄用［５］
,B01D  33/62,・・,乾燥用［５］
,B01D  33/64,・・・,圧搾によるもの［５］
,B01D  33/66,・・・,ガスまたは加熱によるもの［５］
,B01D  33/68,・・,ろ過期間中ろ過機上にケーキが堆積するのを遅らせるもの，例．攪拌機を用いるもの［５］
,B01D  33/70,・,供給または排出装置を有するもの（Ｂ０１Ｄ３３／８２が優先）［５］
,B01D  33/72,・・,供給用［５］
,B01D  33/74,・・,ろ液排出用［５］
,B01D  33/76,・・,ろ過ケーキ排出用，例．シュート［５］
,B01D  33/80,・,付属装置［５］
,B01D  33/82,・・,圧力分配手段［５］
,B01D  35/00,,グループＢ０１Ｄ２４／００～Ｂ０１Ｄ３３／００に明確には包含されない特徴を有するろ過装置またはグループＢ０１Ｄ２４／００～Ｂ０１Ｄ３３／００に明確には包含されない応用のためのろ過装置；ろ過操作のための付属装置；ろ過装置のハウジング構造
,B01D  35/01,・,ガス除去用装置，例．空気抜きシステム［５］
,B01D  35/02,・,特殊な場所に設置するために適合したろ過機，例．パイプライン，ポンプ，ストップコック（Ｂ０１Ｄ３５／０５が優先）
,B01D  35/027,・・,タンクまたは貯液槽の中または上にしっかりと取付けられたもの（Ｂ０１Ｄ３５／０４が優先）［５］
,B01D  35/04,・・,栓，じゃ口，またはコックろ過機
,B01D  35/05,・,浮遊ろ過機［５］
,B01D  35/06,・,電気または磁気を利用するろ過機（限外ろ過，精密ろ過Ｂ０１Ｄ６１／１４；電気透析，電気浸透Ｂ０１Ｄ６１／４２；ろ過機と磁気分離機の組み合わせＢ０３Ｃ１／３０）［５］
,B01D  35/10,・,ブラッシ・フィルター
,B01D  35/12,・,多数ユニットからなるろ過機の１つ以上のユニットの運転を休止させる装置，例．再生のため
,B01D  35/14,・,ろ過に特に適した安全装置；閉塞指示装置（使い捨てろ過機に組み入れるものＢ０１Ｄ２７／１０）
,B01D  35/143,・・,ろ過状態指示器［５］
,B01D  35/147,・・,バイパスまたは安全弁［５］
,B01D  35/15,・・,両方向作動ろ過機［５］
,B01D  35/153,・・,漏洩防止弁または逆止弁［５］
,B01D  35/157,・・,流量制御弁，減衰通路または較正通路［５］
,B01D  35/16,・,清掃装置
,B01D  35/18,・,ろ過装置の加熱または冷却
,B01D  35/20,・,ろ過装置の振動（静止しているろ過体を有するろ過機における振動によるろ過材の再生Ｂ０１Ｄ２９／７２；運動するろ過体を有するろ過機における振動によるろ過ケーキの排出Ｂ０１Ｄ３３／５４，Ｂ０１Ｄ３３／７６）［５］
,B01D  35/22,・,ろ過装置を清浄にするために被ろ過混合物をろ過装置に向けて投射するもの
,B01D  35/24,・,不定形の粒子でフィルターを清掃するもの
,B01D  35/26,・,組入れポンプを有するろ過装置
,B01D  35/28,・,他に分類されないストレーナー
,B01D  35/30,・,ろ過装置のハウジング構造［４］
,B01D  35/31,・・,環境保護用装置を含むもの，例．耐圧特性［５］
,B01D  35/32,・・・,放射線に対するもの［５］
,B01D  35/34,・・,上面が開放されているもの（Ｂ０１Ｄ３５／３１が優先）［５］
,B01D  36/00,,ろ過系統またはろ過装置と他の分離装置との組み合せ（ガス除去用装置，例．空気抜きシステムＢ０１Ｄ３５／０１；ろ過機と組み合わされた磁気または静電分離機Ｂ０３Ｃ）［４，５］
,B01D  36/02,・,異なる種類のろ過装置の組み合せ（Ｂ０１Ｄ２９／５０，Ｂ０１Ｄ３３／３５が優先）［４，５］
,B01D  36/04,・,ろ過装置と沈でん槽の組合わせ［４］
,B01D  37/00,,ろ過工程（ガスをろ過するのに特に適したプロセスＢ０１Ｄ４６／００）
,B01D  37/02,・,ろ過体またはろ過材のプレコート；ろ過される液へのろ過助剤の添加
,B01D  37/03,・,凝集剤を用いるもの［５］
,B01D  37/04,・,ろ過操作の制御
,B01D  39/00,,液体またはガス状流体用ろ過材
,B01D  39/02,・,不定形ろ過材，例．不定形繊維
,B01D  39/04,・・,有機物，例．セルロース，綿
,B01D  39/06,・・,無機物，例．アスベスト繊維，ガラス玉または繊維
,B01D  39/08,・,ろ布，すなわち織られた，編まれたまたは織交ぜられたもの（金属製Ｂ０１Ｄ３９／１０）
,B01D  39/10,・,実質的に金属製のろ過スクリーン
,B01D  39/12,・・,金網製のもの；針金を編んだもの；メタルラス類
,B01D  39/14,・,その他の自己支持ろ過材
,B01D  39/16,・・,有機物製のもの，例．合成繊維
,B01D  39/18,・・・,セルロースまたはその誘導体
,B01D  39/20,・・,無機物製のもの，例．アスベスト紙または針金を織ったものではない金属性ろ過材
,B01D  41/00,,液体またはガス状流体用ろ過装置外でのろ過材またはろ過体の再生
,B01D  41/02,・,不定形ろ過材の再生
,B01D  41/04,・,固定自己支持ろ過材の再生
,,,＜見出し終了＞
,B01D  43/00,,沈でんまたはろ過とは別の方法による液体からの固定粒子または固体からの液体の分離（浮遊選別法Ｂ０３Ｄ１／００；固体材料または物体の乾燥Ｆ２６Ｂ）
,,,ガスまたは蒸気からの分散粒子の分離
,B01D  45/00,,重力，慣性力または遠心力による，ガスまたは蒸気からの分散粒子の分離
,B01D  45/02,・,重力によるもの
,B01D  45/04,・,慣性力によるもの（Ｂ０１Ｄ４５／１２が優先）
,B01D  45/06,・・,流動方向の反転によるもの
,B01D  45/08,・・,邪魔板への衝突によるもの
,B01D  45/10,・・・,湿式法によるもの
,B01D  45/12,・,遠心力によるもの（遠心分離機Ｂ０４Ｂ；サイクロンＢ０４Ｃ）
,B01D  45/14,・・,回転盤，回転皿，回転ドラムまたは回転ブラシによって生ずるもの
,B01D  45/16,・・,気体流の彎曲経路によって生ずるもの
,B01D  45/18,・,清掃装置
,B01D  46/00,,ガスまたは蒸気から分散粒子を分離するために特に改良されたろ過機またはろ過工程（ろ過体Ｂ０１Ｄ２４／００～Ｂ０１Ｄ３５／００；ろ過材Ｂ０１Ｄ３９／００；ろ過装置外でのそれらの再生Ｂ０１Ｄ４１／００）
,B01D  46/02,・,可撓性材料で製作された中空フィルターを有する粒子分離機，例．集塵機
,B01D  46/04,・・,フィルターの清掃
,B01D  46/06,・・,表面を平滑に保つ手段を有するもの
,B01D  46/08,・・・,星型を形成する表面
,B01D  46/10,・,平面を有するろ過板，ろ過シートまたはろ過パッドを用いる粒子分離機，例．集塵機
,B01D  46/12,・・,多段配置したもの
,B01D  46/14,・・,星型に配置したもの
,B01D  46/16,・・,非ろ過コンベヤ上に配置したもの
,B01D  46/18,・,ろ過ベルトを用いる粒子分離機，例．集塵機
,B01D  46/20,・・,ドラムとベルトを連結したもの
,B01D  46/22,・・,ろ過操作中ベルトが移動するもの
,B01D  46/24,・,堅い中空ろ過体を用いる粒子分離機，例．集塵機
,B01D  46/26,・・,回転式のもの
,B01D  46/28,・,ろ過ブラシを用いる粒子分離機，例．集塵機
,B01D  46/30,・,不定形ろ過材を用いる粒子分離機，例．集塵機
,B01D  46/32,・・,ろ過材がろ過操作中に運動するもの
,B01D  46/34,・・・,水平運動でないもの，例．シュートを用いるもの
,B01D  46/36,・・・,水平な層，例．回転板，回転ドラムまたはコンベヤベルト上でのもの，として運動するもの
,B01D  46/38,・・・,流動層ベッドとして運動するもの
,B01D  46/40,・,エッジフィルターを用いる，すなわち隣接した非通気性表面を用いる粒子分離機，例．集塵機
,B01D  46/42,・,付属装置またはその操作
,B01D  46/44,・・,ろ過操作の制御
,B01D  46/46,・・・,自動化
,B01D  46/48,・・,ろ過装置の清掃以外のダストの除去
,B01D  46/50,・・,静電気を除去する手段
,B01D  46/52,・,折りたたまれた材料を包含するフィルターを用いる粒子分離機，例．集塵機
,B01D  46/54,・,極微細ろ過シートまたはダイヤフラムを用いる粒子分離機，例．集塵機
,B01D  47/00,,分離剤として液体を用いる，ガス，空気あるいは蒸気からの分散粒子の分離（Ｂ０１Ｄ４５／１０が優先；分留塔またはその部分構造Ｂ０１Ｄ３／１６）
,B01D  47/02,・,液浴上または中にガス，空気または蒸気を通すことによるもの
,B01D  47/04,・,あわの中にガス，空気または蒸気を通すことによるもの
,B01D  47/05,・,分離剤の凝縮によるもの［３］
,B01D  47/06,・,スプレークリーニング
,B01D  47/08,・・,回転ノズルを有するもの
,B01D  47/10,・,ベンチュリースクラバー
,B01D  47/12,・,複数の異なる洗浄部を有する塔（Ｂ０１Ｄ４７／１４が優先）［３］
,B01D  47/14,・,充填塔［３］
,B01D  47/16,・,回転ノズル以外の，洗浄液噴霧用の回転手段を有する装置
,B01D  47/18,・・,水平配置軸を有するもの
,B01D  49/00,,その他の方法によるガス，空気または蒸気からの分散粒子の分離
,B01D  49/02,・,熱斥力によるもの
,B01D  50/00,,ガスまたは蒸気から粒子を分離する装置の組合せ
,B01D  51/00,,分散粒子が浄化されるガス又は蒸気への補助的前処理［６］
,B01D  51/02,・,粒子の粗大化，例．凝集によるもの
,B01D  51/04,・・,シーディングによるもの，例．粒子添加によるもの
,B01D  51/06,・・,ガスまたは蒸気の圧力を変化させるもの
,B01D  51/08,・・・,音波または超音波によるもの
,B01D  51/10,・,浄化されるガスの調整
,,,＜見出し終了＞
,B01D  53/00,,ガスまたは蒸気の分離；ガスからの揮発性溶剤蒸気の回収；廃ガスの化学的または生物学的浄化，例．エンジン排気ガス，煙，煙霧，煙道ガスまたはエアロゾル（凝縮による揮発性溶剤の回収Ｂ０１Ｄ５／００；昇華Ｂ０１Ｄ７／００；コールドトラップ，コールドバッフルＢ０１Ｄ８／００；液化による難凝縮性ガスまたは空気の分離Ｆ２５Ｊ３／００）［３，５］
,＜注＞,,グループＢ０１Ｄ５３／３４はグループＢ０１Ｄ５３／０２～Ｂ０１Ｄ５３／３２に優先する
,B01D  53/02,・,吸着によるもの，例．分取ガスクロマトグラフィー
,B01D  53/04,・・,吸着剤を静置したもの
,B01D  53/047,・・・,圧力スウィング吸着［６］
,B01D  53/053,・・・・,貯蔵容器または緩衝容器を有するもの［６］
,B01D  53/06,・・,吸着剤を移動させるもの
,B01D  53/08,・・・,移動床法によるもの
