インデキシングフラグ,記号,ドット,タイトル
,F01D,,非容積形機械または機関，例．蒸気タービン（燃焼機関Ｆ０２；液体用機械または機関Ｆ０３，Ｆ０４；非容積形ポンプＦ０４Ｄ）
,＜注＞,,（１）このサブクラスは以下のものを包含する；
,,,―圧縮性流体用非容積形機関，例．蒸気タービン；
,,,―液体および圧縮性流体用非容積形機関；
,,,―圧縮性流体用非容積形機械；
,,,―液体および圧縮性流体用非容積形機械
,,,（２）特に“反動形”例．エアーフォイル形ブレード，及び“衝動形”，例．バケットタービン，の定義に関して，クラスＦ０１の前の注に注意すること。
,＜索引＞,,非容積形機械または機関
,,,一般的特徴；軸推力平衝装置付；純粋な回転とは異なった方式をもつもの　１／００；３／００；２３／００
,,,構成部分品
,,,ブレードとその支持部材，ブレード保護部材；可調整ブレードをもつロータ；固定子　５／００；７／００；９／００
,,,内部漏えいに対する手段　１１／００
,,,機械や機関の組み合わせまたは結合　１３／００，１５／００
,,,調速，制御，安全装置　１７／００，１９／００；２１／００
,,,始動；停止　１９／００；２１／００
,,,他の部品と付属品　２５／００
,F01D   1/00,,非容積形機械または機関，例．蒸気タービン（軸推力を平衡させるために作動流体を軸方向の互に反対側から導入するようにしたものＦ０１Ｄ３／０２；純粋な回転とは異なった方式をもつものＦ０１Ｄ２３／００；特殊な蒸気系統，サイクル，作動，調速装置をもつタービンＦ０１Ｋ）
,F01D   1/02,・,定置状の作動流体案内片とブレードまたは同様のロータをもつもの（Ｆ０１Ｄ１／２４が優先；作動流体案内片をもたないものＦ０１Ｄ１／１８）［５］
,F01D   1/04,・・,実質的に軸方向に作動流体が流れるもの
,F01D   1/06,・・,実質的に半径方向に作動流体が流れるもの
,F01D   1/08,・・・,内方向への流れをもつもの
,F01D   1/10,・・,中間における実質的な圧力変動なしに作動流体が流れる２つ以上の段をもつもの，すなわち速度段をもつもの（Ｆ０１Ｄ１／１２が優先）
,F01D   1/12,・・,同一ブレード環上に繰り返し作用させるもの
,F01D   1/14,・・・,実質的に半径方向に作動流体が流れるもの
,F01D   1/16,・・,反動段と衝動段の両方をもつことを特徴とするもの
,F01D   1/18,・,作動流体案内片をもたないもの（Ｆ０１Ｄ１／２４，Ｆ０１Ｄ１／３２，Ｆ０１Ｄ１／３４が優先）［５］
,F01D   1/20,・・,実質的に軸方向に作動流体が流れるもの
,F01D   1/22,・・,実質的に半径方向に作動流体が流れるもの
,F01D   1/24,・,中間に静止羽根等を用いることなく同一蒸気流を受ける逆回転ロータを特徴とするもの
,F01D   1/26,・・,実質的に軸方向に作動流体が流れるもの
,F01D   1/28,・・,実質的に半径方向に作動作体が流れるもの
,F01D   1/30,・,両方向回転作動用単一ロータを特徴とするもの，例．ブレードの逆転によるもの（機械または機関の組み合わせＦ０１Ｄ１３／００）
,F01D   1/32,・,もっぱらロータ内での圧力―速度変換手段をもつもの，例．ロータから流出するジェットの作用で回転するロータ
,F01D   1/34,・,ブレード無しロータを特徴とするもの，例．穿設された穴をもつもの（Ｆ０１Ｄ１／３２が優先；サイレンＧ１０Ｋ７／００）［５］
,F01D   1/36,・・,流体摩擦を用いるもの
,F01D   1/38,・・,スクリュー形［５］
,F01D   3/00,,作動流体による軸推力平衡装置をもつ機械または機関
,F01D   3/02,・,１軸方向の１流体と反対方向の他の流体とをもつことを特徴とするもの
,F01D   3/04,・,推力平衡用ダミーピストン等により軸推力を補整するもの
,F01D   5/00,,ブレード；ブレード支持部材（ノズル箱Ｆ０１Ｄ９／０２）；ブレード等に装着した加熱，断熱，冷却または振動防止手段
,F01D   5/02,・,ブレード支持部材，例．ロータ（無ブレード形ロータＦ０１Ｄ１／３４；ステータＦ０１Ｄ９／００）
,F01D   5/03,・・,環の内周にブレードをもち，内方半径方向に伸びる環状ブレード支持部材，すなわち，逆さロータ［６］
,F01D   5/04,・・,半径流機械または機関用
,F01D   5/06,・・,２軸段以上のロータ，例．ドラムまたは多重ディスク形；それらの細部，例．軸，軸継手
,F01D   5/08,・・,加熱，断熱または冷却手段
,F01D   5/10,・・,振動防止手段
,F01D   5/12,・,ブレード（ブレードの根部分Ｆ０１Ｄ５／３０；作動時の調整可能なブレードをもつロータＦ０１Ｄ７／００；静止羽根Ｆ０１Ｄ９／０２）
,F01D   5/14,・・,形状または構造（腐食または侵食に対処するための材質または手段の選定Ｆ０１Ｄ５／２８）
,F01D   5/16,・・・,ブレードの防振対策用
,F01D   5/18,・・・,中空ブレード；ブレードの加熱，断熱または冷却手段
,F01D   5/20,・・・,チップとステータ間の間隙をシールするための特殊形状のブレードチップ
,F01D   5/22,・・,ブレード間の連結片，例．被覆片によるもの
,F01D   5/24,・・・,ワイヤまたはその類似物を用いるもの
,F01D   5/26,・・,ブレードの形状または構造またはブレード間の連結片に限定されない振動防止手段
,F01D   5/28,・・,適切な材質の選定；腐食または侵食に対処するための手段の選定
,F01D   5/30,・,ブレードのロータへの固着；ブレードの根部分
,F01D   5/32,・・,鎖錠，例．最終の鎖錠ブレードまたはかぎによるもの
,F01D   5/34,・,１個の構造体のロータブレードの集成
,F01D   7/00,,作動中に調整可能なブレードをもつロータ；その制御（逆転Ｆ０１Ｄ１／３０）
,F01D   7/02,・,速度に対応した調整手段をもつもの
,F01D   9/00,,固定子（ケーシングの面に流通案内のないもの，調速，制御，安全装置は関連するグループを参照）
,F01D   9/02,・,ノズル；ノズル箱；静止羽根；案内管
,F01D   9/04,・・,環状体または扇形体の形成
,F01D   9/06,・,ノズル等への流体供給管
,F01D  11/00,,作動流体の内部漏えいを防止または減少するための装置，例．各段間の漏えい防止（シーリング一般Ｆ１６Ｊ）
,F01D  11/02,・,非接触式のシーリングによるもの，例．ラビリンス形（ロータブレードチップと固定子間の密閉Ｆ０１Ｄ１１／０８）
,F01D  11/04,・・,密閉流体を用いるもの，例．蒸気
,F01D  11/06,・・・,その制御
,F01D  11/08,・,ロータブレードチップと固定子との間の空間の密閉（特殊形状のブレードチップＦ０１Ｄ５／２０）
,F01D  11/10,・・,密閉流体を用いるもの，例．蒸気
,F01D  11/12,・・,摩擦細片，例．浸食可能，変形可能または弾力的に傾きのある部分，を用いるもの［６］
,F01D  11/14,・・,チップ間隙，すなわち，ロータブレードチップと固定子ケーシング間の距離，を調整または制御するもの（作動中に調整可能なブレードをもつロータＦ０１Ｄ７／００）［６］
,F01D  11/16,・・・,自己調整手段によるもの（Ｆ０１Ｄ１１／１２が優先）［６］
,F01D  11/18,・・・・,予め設定された熱応答性，例．選択断熱，熱慣性，差別的膨張，をもつ固定子またはロータ構成部材を用いるもの［６］
,F01D  11/20,・・・,積極的にチップ間隙を調整するもの［６］
,F01D  11/22,・・・・,機械的に固定子またはロータ構成部材を作動させることにるもの，例．シュラウド部材をロータに対応して動かすもの［６］
,F01D  11/24,・・・・,固定子またはロータ構成部材を選択的に冷却または加熱することによるもの［６］
,F01D  13/00,,２以上の機械または機関の組み合わせ（Ｆ０１Ｄ１５／００が優先；２台以上のポンプの組み合わせＦ０４；流体伝動装置Ｆ１６Ｈ；調速または制御は関連グループを参照）
,F01D  13/02,・,使用流体が機械間または機関間で連係しているもの
,F01D  15/00,,特定用途への機械または機関の適用；機関によって駆動される装置と機関との組み合わせ（調速または制御は関連グループ参照；関連駆動装置という面から主として見るときは各装置に関連したクラスを参照）
,F01D  15/02,・,乗物駆動に対する適用，例．蒸気機関車への改造（車両の構造，関連する車両のクラスを参照）
,F01D  15/04,・・,乗物が水上浮揚構造物であるもの
