インデキシングフラグ,記号,ドット,タイトル
,H01F   1/00,,磁性材料を特徴とする磁石または磁性体；その磁気特性のための材料の選択
,＜注＞,,ＩＰＣがどの版の化学元素周期表を参照しているかを示すセクションＣのタイトルに続く注（３）に注意すること。このグループで用いられる周期システムは，周期表においてローマ数字で表示された８つのグループからなるシステムである。［２０１０．０１］
,H01F   1/01,・,無機材料（Ｈ０１Ｆ１／４４が優先）［６］
,H01F   1/03,・・,保磁力によって特徴づけられるもの［６］
,＜注＞,,グループ１／４０は１／０３に優先する。［６］
,H01F   1/032,・・・,硬質磁性材料［６］
,H01F   1/04,・・・・,金属または合金［６］
,H01F   1/047,・・・・・,組成に特徴のある合金［５，６］
,H01F   1/053,・・・・・・,希土類元素を含むもの［５，６］
,H01F   1/055,・・・・・・・,磁性遷移金属を共に含むもの，例．ＳｍＣｏ↓５［６］
,H01F   1/057,・・・・・・・・,ＩＩＩａ族元素を共に含むもの，例．Ｎｄ↓２Ｆｅ↓１↓４Ｂ［６］
,H01F   1/058,・・・・・・・・,ＩＶａ族元素を共に含むもの，例．Ｇｄ↓２Ｆｅ↓１↓４Ｃ［６］
,H01F   1/059,・・・・・・・・,Ｖａ族元素を共に含むもの，例．Ｓｍ↓２Ｆｅ↓１↓７Ｎ↓２［６］
,H01F   1/06,・・・・・,粒子形状のもの，例．粉末（Ｈ０１Ｆ１／０４７が優先）［５，６］
,H01F   1/08,・・・・・・,圧縮，焼結またはいっしょに固めたもの［６］
,H01F   1/09,・・・・,金属と非金属粒子の混合物；酸化被膜を有する金属粒子［６］
,H01F   1/10,・・・・,非金属材料，例．フェライト［６］
,H01F   1/11,・・・・・,粒子形状のもの［６］
,H01F   1/113,・・・・・・,結合剤中に入れたもの［６］
,H01F   1/117,・・・・・・・,可撓体［６］
,H01F   1/12,・・・,軟質磁性材料［６］
,H01F   1/14,・・・・,金属または合金［６］
,H01F   1/147,・・・・・,組成に特徴のある合金［５，６］
,H01F   1/153,・・・・・・,アモルファス合金，例．ガラス状の金属［５，６］
,H01F   1/16,・・・・・,薄板形状のもの（Ｈ０１Ｆ１／１４７が優先）［５，６］
,H01F   1/18,・・・・・・,絶縁被覆をもつもの［６］
,H01F   1/20,・・・・・,粒子形状のもの，例．粉末（Ｈ０１Ｆ１／１４７が優先）［５，６］
,H01F   1/22,・・・・・・,圧縮，焼結またはいっしょに固めたもの［６］
,H01F   1/24,・・・・・・・,絶縁された粒子［６］
,H01F   1/26,・・・・・・・・,高分子有機材料によるもの［６］
,H01F   1/28,・・・・・・,結合剤中に分散または懸濁させたもの［６］
,H01F   1/33,・・・・,金属と非金属の粒子の混合物；酸化被膜を有する金属粒子［６］
,H01F   1/34,・・・・,非金属材料，例．フェライト［６］
,H01F   1/36,・・・・・,粒子形状のもの［６］
,H01F   1/37,・・・・・・,結合剤中に入れたもの［６］
,H01F   1/375,・・・・・・・,可撓体［６］
,H01F   1/38,・・・・・,アモルファス，例．アモルファス酸化物［６］
,H01F   1/40,・・,磁性半導体材料，例．ＣｄＣｒ↓２Ｓ↓４［６］
,H01F   1/42,・,有機材料または有機金属材料（Ｈ０１Ｆ１／４４が優先）［６］
,H01F   1/44,・,磁性流体，例．強磁性流体［６］
,H01F   3/00,,コア，ヨークまたはアーマチュア
,H01F   3/02,・,薄板から作られたもの
,H01F   3/04,・,帯またはリボンから作られたもの
,H01F   3/06,・,線条から作られたもの
,H01F   3/08,・,粉末から作られたもの
,H01F   3/10,・,磁気回路の複合配置
,H01F   3/12,・・,磁気分路
,H01F   3/14,・・,締め付け；間隙，例．空隙（磁気分路内Ｈ０１Ｆ３／１２）
,H01F   5/00,,コイル（超電導コイルＨ０１Ｆ６／０６；信号用の固定インダクタンスＨ０１Ｆ１７／００；変換器用Ｈ０４Ｒ）
,H01F   5/02,・,非磁性支持物上の巻回，例．巻枠
,H01F   5/04,・,コイルへの電気接続の装置，例．リード
,H01F   5/06,・,巻線の絶縁
,H01F   6/00,,超電導磁石；超電導コイル［６］
,H01F   6/02,・,クエンチ；クエンチ中の保護装置［６］
,H01F   6/04,・,冷却［６］
,H01F   6/06,・,コイル，例．巻線，絶縁，端子または容器［６］
,H01F   7/00,,磁石（超電導磁石Ｈ０１Ｆ６／００）
,H01F   7/02,・,永久磁石
,H01F   7/04,・・,引き付け力を解放する装置
,H01F   7/06,・,電磁石；電磁石を有するアクチュエータ［６］
,H01F   7/08,・・,アーマチュアをもつもの
,H01F   7/10,・・・,特に交流用に適したもの
,H01F   7/11,・・・・,渦電流の影響を減少または除去するもの［６］
,H01F   7/12,・・・・,チャタリング防止装置をもつもの
,H01F   7/121,・・・,アーマチュアの位置を案内または固定するもの，例．アーマチュアをそれらの末端位置に保持するもの［６］
,H01F   7/122,・・・・,永久磁石によるもの［６］
,H01F   7/123,・・・・,補助コイルによるもの［６］
,H01F   7/124,・・・・,機械的掛け金によるもの，例．止め金［６］
,H01F   7/126,・・・,支持または取り付けるもの［６］
,H01F   7/127,・・・,組み立てるもの［６］
,H01F   7/128,・・・,外装に包むもの，箱に入れるもの，または密封するもの［６］
,H01F   7/129,・・・・,アーマチュアの［６］
,H01F   7/13,・・・,引っ張り力特性を特徴とするもの
,H01F   7/14,・・・,ピボットアーマチュア（Ｈ０１Ｆ７／１７が優先）［６］
,H01F   7/16,・・・,直線可動アーマチュア（Ｈ０１Ｆ７／１７が優先）［６］
,H01F   7/17,・・・,ピボットおよび直線可動アーマチュア［６］
,H01F   7/18,・・・,所望の動作特性を得るための回路装置，例．緩動作用，巻線の順序励磁用または巻線の高速度励磁用
,H01F   7/20,・・,アーマチュアのないもの
,H01F  10/00,,磁性薄膜，例．１磁区構造のもの
,H01F  10/06,・,接続あるいは相互作用する導体との結合あるいは物理的接触を特徴とするもの
,H01F  10/08,・,磁性体層によって特徴づけられたもの（基体への磁性膜の形成Ｈ０１Ｆ４１／１４）［３］
,H01F  10/10,・・,組成によって特徴づけられたもの［３］
,H01F  10/12,・・・,金属または合金［３］
,H01F  10/13,・・・・,アモルファス金属合金，例，ガラス状の金属［７］
,H01F  10/14,・・・・,鉄またはニッケルを含むもの（Ｈ０１Ｆ１０／１３，Ｈ０１Ｆ１０／１６が優先）［３，７］
,H01F  10/16,・・・・,コバルトを含むもの（Ｈ０１Ｆ１０／１３が優先）［３，７］
,H01F  10/18,・・・,化合物［３］
,H01F  10/187,・・・・,アモルファス化合物［７］
,H01F  10/193,・・・・,磁性半導体化合物［７］
,H01F  10/20,・・・・,フェライト［３］
,H01F  10/22,・・・・・,オルソフェライト［３］
,H01F  10/24,・・・・・,ガーネット［３］
,H01F  10/26,・,基体または中間層に特徴のあるもの（Ｈ０１Ｆ１０／３２が優先）［３，７］
,H01F  10/28,・・,基体の組成によって特徴づけられたもの［３］
,H01F  10/30,・・,中間層の組成によって特徴づけられたもの［３］
,H01F  10/32,・,スピン変換連結の多層，例，極小構造の超格子［７］
,H01F  13/00,,磁化または減磁のための装置または工程
,,,注
,＜注＞,,グループＨ０１Ｆ１７／００～Ｈ０１Ｆ３８／００まで（グループＨ０１Ｆ２７／４２とＨ０１Ｆ３８／３２は例外）は変成器，誘導リアクトル，チョークまたは類似のものの構造的または構成的観点のみを包含する。これらのグループには，上記の機器の回路配置は含まれない。こうした回路配置は該当する機能箇所に包含される。［６］
,H01F  17/00,,信号用の固定インダクタンス
,H01F  17/02,・,磁気コアをもたないもの
,H01F  17/03,・・,セラミック巻型をもつもの
,H01F  17/04,・,磁気コアをもつもの
,H01F  17/06,・・,それ自体で閉じたコアをもつもの，例．トロイド
,H01F  17/08,・・・,有線通信回路用の装荷コイル
,H01F  19/00,,信号用の固定変成器または相互インダクタンス（Ｈ０１Ｆ３６／００が優先）［３］
,H01F  19/02,・,可聴周波数変成器または相互インダクタンス，すなわち可聴範囲を著しく越える周波数を取り扱うのに適しないもの
,H01F  19/04,・,可聴範囲を著しく越える周波数を取り扱うのに適する変成器または相互インダクタンス
,H01F  19/06,・・,広帯域変成器，例．可聴範囲に入る周波数を取り扱うのに適するもの
,H01F  19/08,・・,磁気バイアスをもった変成器，例．パルスを取り扱うもの
,H01F  21/00,,信号用の可変インダクタンスまたは変成器（Ｈ０１Ｆ３６／００が優先）［３］
,H01F  21/02,・,連続可変のもの，例．バリオメータ
,H01F  21/04,・・,巻線の巻回または一部の相対的移動によるもの
,H01F  21/06,・・,全体として巻線に対しコアまたはコアの一部の移動によるもの
,H01F  21/08,・・,コアの透磁率の変化によるもの，例．磁気バイアスの変化によるもの
