インデキシングフラグ,記号,ドット,タイトル
,G01C  19/5719,・・,駆動軸沿いに移動する振動状態に駆動される平面状の振動質量体を用いるもの［２０１２．０１］
,G01C  19/5726,・・・,信号処理［２０１２．０１］
,G01C  19/5733,・・・,構造上の細部または幾何学的特徴［２０１２．０１］
,G01C  19/574,・・・・,逆位相で運動する２つの検知質量体を有するもの［２０１２．０１］
,G01C  19/5747,・・・・・,各々の検知質量体が駆動質量体，例．駆動フレーム，に連結されているもの［２０１２．０１］
,G01C  19/5755,・・・・,単一の検知質量体を有するもの［２０１２．０１］
,G01C  19/5762,・・・・・,検知質量体が駆動質量体，例．駆動フレーム，に連結されているもの［２０１２．０１］
,G01C  19/5769,・・・,製造；据え付け；ハウジング［２０１２．０１］
,G01C  19/5776,・・,Ｇ０１Ｃ１９／５６０７～Ｇ０１Ｃ１９／５７１９のグループに包含されるいずれの装置にも特有でない信号処理［２０１２．０１］
,G01C  19/5783,・・,Ｇ０１Ｃ１９／５６０７～Ｇ０１Ｃ１９／５７１９のグループに包含されるいずれの装置にも特有でない据え付けまたはハウジング［２０１２．０１］
,G01C  19/58,・,運動状態の質量体をもたない回転感知装置［３］
,G01C  19/60,・・,電子または核磁気共鳴ジャイロメータ［３，４］
,G01C  19/62,・・・,オプチカルポンピングをもつもの［３］
,G01C  19/64,・・,サニャック効果，すなわち．互いに反対方向へ回転する電磁ビーム間の回転誘導偏移，を用いたジャイロメータ［３］
,G01C  19/66,・・・,リングレーザジャイロメータ［５］
,G01C  19/68,・・・・,ロックイン防止［５］
,G01C  19/70,・・・・・,機械的手段によるもの［５］
,G01C  19/72,・・・,受動リング内で互いに反対方向へ回転する光ビームをもつもの，例．ファイバレーザジャイロメータ［５］
,G01C  21/00,,航行；グループＧ０１Ｃ１／００～Ｇ０１Ｃ１９／００に分類されない航行装置（乗物による対地移動距離の測定Ｇ０１Ｃ２２／００；乗物の位置，進路，高度，または姿勢の制御Ｇ０５Ｄ１／００；車両にナビゲーション指示を伝えることを含む路上乗物の交通制御システムのためのものＧ０８Ｇ１／０９６８）
,G01C  21/02,・,天文学的手段によるもの（Ｇ０１Ｃ２１／２４，Ｇ０１Ｃ２１／２６が優先）［１，７］
,G01C  21/04,・,地球上の手段によるもの（Ｇ０１Ｃ２１／２４，Ｇ０１Ｃ２１／２６が優先）［１，７］
,G01C  21/06,・・,ドリフト角の測定を含むもの；ドリフトのための補正を含むもの
,G01C  21/08,・・,地球磁場の使用を含むもの
,G01C  21/10,・,速度または加速度の測定を使用するもの（Ｇ０１Ｃ２１／２４，Ｇ０１Ｃ２１／２６が優先）［１，７］
,G01C  21/12,・・,航行体上で実施するもの；推測航法
,G01C  21/14,・・・,航行体が通過する経路を記録することによるもの（Ｇ０１Ｃ２１／１６が優先）
,G01C  21/16,・・・,加速度または速度の積分によるもの，すなわち慣性航行
,G01C  21/18,・・・・,安定化プラットホーム，例．ジャイロスコープによるもの
,G01C  21/20,・,航行の計算を行う機器（Ｇ０１Ｃ２１／２４，Ｇ０１Ｃ２１／２６が優先）［１，７］
,G01C  21/22,・・,海図板
,G01C  21/24,・,宇宙航行に特に適合するもの
,G01C  21/26,・,道路網における航行に特に適合したもの［７］
,G01C  21/28,・・,航行計器からのデータを修正するもの［７］
,G01C  21/30,・・・,マップマッチングまたは等高線との一致［７］
,G01C  21/32,・・・・,地図のデータの構造または書式［７］
,G01C  21/34,・・,経路探索；経路案内［７］
,G01C  21/36,・・・,車載コンピュータの入出力装置［７］
,G01C  22/00,,乗物，人間，動物またはその他の移動物体による対地移動距離の測定，例．走行距離計を用いるもの，歩数計を用いるもの
,G01C  22/02,・,電気的波形とその積算値への変換によるもの，例．回転速度計用発電機を使用するもの
,G01C  23/00,,２個以上の航行用数値を指示する組合せ計器，例．航空機用；２またはそれ以上の運動変量，例．距離，速度，加速度，を測定する組合せ測定装置
,G01C  25/00,,このサブクラスの他のグループに関する計器または装置の製造，較正，清掃，修理（コンパスの試験，較正または補償Ｇ０１Ｃ１７／３８）
,G01D,,特に特定の変量に適用されない測定；単一のほかのサブクラスに包含されない２つ以上の変量を測定する装置；料金計量装置；特に特定の変量に適用されない伝達または変換装置；他に分類されない測定または試験
,＜注＞,,（１）このサブクラスは以下のものを包含する：
,,,―他の単一のサブクラスに包含される変量に特有でない測定結果を指示または記録する装置；
,,,―類似の装置で，該装置への入力が被測定変量でないもの，例．手動操作のもの；
,,,―測定計器一般の細部；
,,,―単独では単一の特定変量の測定に適用されることがなく，かつ他の箇所に分類されない測定用変換器，すなわち，感知要素の型式や特性が変換手段を束縛しない場合に，感知要素の出力を別の変量に変換する手段；
,,,―他に分類されない測定または試験。
,,,（２）クラスＧ０１のタイトルに続く注に注意すること。
,＜索引＞,,測定装置一般
,,,瞬時値以外の形でのデータの回復　１／００
,,,特定目的のための手段　３／００
,,,特に特定の変量に適用されない伝達または変換装置　５／００
,,,構成部品　１１／００
,,,指示；指示器の構成部品　７／００，１３／００
,,,記録；記録装置の構成部品　９／００，１５／００
,,,試験または較正　１８／００
,,,他に分類されない測定または試験　２１／００
,,,料金計量　４／００
,G01D   1/00,,変量の瞬時値以外の結果を示す測定装置（Ｇ０１Ｄ３／００が優先；料金計量装置Ｇ０１Ｄ４／００；特に特定の変量に適用されない変換器Ｇ０１Ｄ５／００）
,G01D   1/02,・,平均値，例．二乗平均の開平値，を示すもの（電流または電圧の二乗平均の開平値の測定Ｇ０１Ｒ１９／０２）
,G01D   1/04,・,積分値を示すもの（平均値を示すものＧ０１Ｄ１／０２）
,G01D   1/06,・・,間欠的加算によるもの
,G01D   1/08,・・・,一定時間内の
,G01D   1/10,・,微分値を示すもの
,G01D   1/12,・,最大値または最小値を示すもの
,G01D   1/14,・,値の分布関数を示すもの，すなわちある値が特定の範囲に入った度数
,G01D   1/16,・,２以上の値の関数値，例．積，比率，を示すもの
,G01D   1/18,・,不特定のパラメータが予め決められた値を超過したことの信号を出す装置を有するもの（Ｇ０１Ｄ１／１４が優先）［３］
,G01D   3/00,,このグループのサブグループに関する特定目的のための手段を有する測定装置
,G01D   3/02,・,変換機能を改変しまたは修正するもの
,G01D   3/024,・・,範囲変更用；ある感知要素を別のものにより置き換える装置［６］
,G01D   3/028,・,望ましくない影響，例．温度，圧力，を軽減するもの［６］
,G01D   3/032,・・,入信号に作用するもの，例．平均化によるもの；望ましくない信号をゲートで制御するもの［６］
,G01D   3/036,・・,測定装置それ自体に対する影響［６］
,G01D   3/06,・,零位法によって作動するもの
,G01D   3/08,・,装置の安全保護のためのもの，例．異常操作，破損に対するもの
,G01D   3/10,・,付加的，補助的な指示器または記録器をスイッチングするもの
,G01D   4/00,,料金計量装置（タクシーメータにおけるものＧ０７Ｂ１３／００；コイン，カードその他類似のもので作動するメーター制御された液体，気体または電気を送出する装置Ｇ０７Ｆ１５／００）
,G01D   4/02,・,細部
,G01D   4/04,・・,帰零機構，例．指示部材用
,G01D   4/06,・・,駆動部材，指示部材間のクラッチ機構，例．ヒステリシスクラッチ（Ｇ０１Ｄ４／０４が優先）
,G01D   4/08,・・,計数器から集計器への伝達
,G01D   4/10,・,最大値の指示または記録装置，すなわちある期間内の料金がその期間内の最大需要に基づいて計算されるもの
