インデキシングフラグ,記号,ドット,タイトル
,A01D  23/06,・,切断された冠根部を集めるおよび集積する装置を有するもの；冠根部を損傷から保護する装置
,A01D  25/00,,ビートまたは類似の作物の掘り上げ機（Ｌｉｆｔｅｒｓ）
,A01D  25/02,・,固定された作業具を有する機械
,A01D  25/04,・,可動または回動する作業具を有する機械
,A01D  27/00,,冠根部切断と掘り上げの両装置を有する機械
,A01D  27/02,・,固定された作業具を有するもの
,A01D  27/04,・,可動または回動する作業具を有するもの
,A01D  29/00,,落花生収穫機
,A01D  31/00,,他の掘取収穫機
,A01D  31/02,・,他の農業用機械，例．条播機，点播機，牧草収穫機と結合したもの
,A01D  33/00,,掘取り収穫機のための付属装置
,A01D  33/02,・,葉茎分離装置
,A01D  33/04,・,石分離装置
,A01D  33/06,・,茎切断装置
,A01D  33/08,・,特殊な選別または清浄装置
,A01D  33/10,・,重量測定装置を有しまたは有さない作物収納装置
,A01D  33/12,・,モーターを有しまたは有さない駆動機構
,A01D  33/14,・,作業具の上昇または下降機構
,,,牧草，穀類，またはその他の作物の収穫機
,A01D  34/00,,刈取機（刈取作業中に別の作業をする装置と結合したものＡ０１Ｄ３７／００～Ａ０１Ｄ４１／００，Ａ０１Ｄ４３／００；刈取り以外の用途を持つ装置に変換できるもの，または刈取り以外の作業ができるものＡ０１Ｄ４２／００）；収穫機の刈取装置［４］
,＜注＞,,このグループにおいては，刈り取り機の用途に関連して，グループ１０１／００のインデキシングコードを付加することが望ましい。［８］
,A01D  34/01,・,切断装置の種類に関連した特質によって特徴づけられるもの［７］
,A01D  34/02,・・,往復動するカッターを有するもの［４，７］
,A01D  34/03,・・・,トラクタ等の車輛に装着されるか，動物または車輛によって牽引されるもの［４］
,A01D  34/04,・・・・,カッターが前部に位置するもの［４］
,A01D  34/06,・・・・,カッターが側部に位置するもの［４］
,A01D  34/07,・・・・,カッターが後部に位置するもの［４］
,A01D  34/08,・・・,人が歩きながら手で操作するもの［４，７］
,A01D  34/10,・・・・,モーターで駆動されるカッターまたは車輪を有するもの［４］
,A01D  34/125,・・・,刈り取ったものを放出する手段を有するもの（Ａ０１Ｄ５７／２６～Ａ０１Ｄ５７／３０が優先；刈り取ったものを収集するまたは積込む手段と結合したものＡ０１Ｄ４３／０６）［７］
,A01D  34/13,・・・,切断装置［４］
,A01D  34/135,・・・・,互いに反対方向に動いて協動するナイフバーを有するもの［７］
,A01D  34/14,・・・・,ナイフバー［４］
,A01D  34/16,・・・・,レッジャープレート（受刃）におけるナイフバーの案内［４］
,A01D  34/17,・・・・,ナイフの押え装置［４］
,A01D  34/18,・・・・,ガードフィンガー；レッジャープレート（受刃）［４］
,A01D  34/20,・・・・,レッジャープレート（受刃）バー［４］
,A01D  34/22,・・・・・,シュー［４］
,A01D  34/23,・・・・,補助的な垂直のカッターバーを有するもの［４］
,A01D  34/24,・・・,カッターバーの揚上装置［４］
,A01D  34/26,・・・・,手動式のもの［４］
,A01D  34/27,・・・・,カッターバーの揚上中にナイフの駆動機構の動力伝達を断つ装置［４］
,A01D  34/28,・・・,カッターバーの調整装置［４］
,A01D  34/30,・・・,切断装置の駆動機構［４］
,A01D  34/32,・・・・,ナイフ駆動機構の連接棒［４］
,A01D  34/33,・・・・・,連接棒とナイフバーとの接合装置［４］
,A01D  34/34,・・・・・,連接棒と駆動機構のクランクピンとの接合装置［４］
,A01D  34/36,・・・・,機体の進行によって作動されるもの［４］
,A01D  34/37,・・・・,電気的なもの［４］
,A01D  34/38,・・・・,流体的なもの［４］
,A01D  34/40,・・・,その他の細部［４］
,A01D  34/404,・・,水平方向に揺動するカッターを有するもの［７］
,A01D  34/408,・・・,一方のカッターと協動するもの［７］
,A01D  34/412,・・,回転するカッターを有するもの［７］
,A01D  34/416,・・・,可撓性の線状体カッター［７］
,A01D  34/42,・・・,水平軸の周りに回転するカッターを有するもの，例．カッティング・シリンダ（ｃｕｔｔｉｎｇ－ｃｙｌｉｎｄｅｒｓ）［４，７］
,A01D  34/43,・・・・,トラクタ等の車輛に装着されるか，動物または車輛によって牽引されるもの［４］
,A01D  34/44,・・・・・,二以上のカッターを有するもの［４］
,A01D  34/46,・・・・,人が歩きながら手で操作するもの［４，７］
,A01D  34/47,・・・・・,モーターで駆動されるカッターまたは車輪を有するもの［４］
,A01D  34/49,・・・・,刈り取ったものを放出する手段を有するもの（Ａ０１Ｄ５７／２６～Ａ０１Ｄ５７／３０が優先；刈り取ったものを収集するまたは積込む手段と結合したものＡ０１Ｄ４３／０６）［７］
,A01D  34/52,・・・・,切断装置［４］
,A01D  34/53,・・・・・,螺旋状の切断部材［４］
,A01D  34/535,・・・・・,回転軸にピボット状に取り付けられた切断部材を有するもの，例．フレール（ｆｌａｉｌｓ）［７］
,A01D  34/54,・・・・,刈り高さの調整［４］
,A01D  34/56,・・・・,カッターの駆動機構［４］
,A01D  34/57,・・・・・,機体の進行によって作動するもの［４］
,A01D  34/58,・・・・・,電気的なもの［４］
,A01D  34/60,・・・・・,流体的なもの［４］
,A01D  34/62,・・・・,その他の細部［４］
,A01D  34/63,・・・,垂直軸の周りに回転するカッターを有するもの［４，７］
,A01D  34/64,・・・・,トラクタなどの車両に装着するか，動物または車両によって牽引するもの（Ａ０１Ｄ３４／６９５が優先）［４，７］
,A01D  34/66,・・・・・,二以上のカッターを有するもの［４］
,A01D  34/67,・・・・,人が歩きながら手で操作するもの［４，７］
,A01D  34/68,・・・・・,モーターで駆動されるカッターまたは車輪を有するもの［４］
,A01D  34/685,・・・・・・,２個以上のカッターを有するもの［７］
,A01D  34/69,・・・・・・,モーター駆動の車輪を有するもの［７］
,A01D  34/695,・・・・,エア・クッションによって支持されるもの［７］
,A01D  34/71,・・・・,刈り取ったものを放出する手段を有するもの（Ａ０１Ｄ５７／２６～Ａ０１Ｄ５７／３０が優先；刈り取ったものを収集するまたは積込む手段と結合したものＡ０１Ｄ４３／０６）［７］
,A01D  34/73,・・・・,切断装置［４］
,A01D  34/74,・・・・,刈り高さの調整［４］
,A01D  34/76,・・・・,カッターの駆動機構［４］
,A01D  34/77,・・・・・,機体の進行により作動されるもの［４］
,A01D  34/78,・・・・・,電気的なもの［４］
,A01D  34/80,・・・・・,流体的なもの［４］
,A01D  34/81,・・・・,ケーシング；ハウジング（Ａ０１Ｄ３／７１が優先）［７］
,A01D  34/82,・・・・,その他の細部［４］
,A01D  34/83,・・,無端状のベルトまたはスプロケットチェーンに切断部材を取り付けたもの［４］
,A01D  34/835,・,特定の目的に特に適合するもの［７］
,A01D  34/84,・・,芝生または圃場の縁のためのもの，例．木や壁のそばでの刈取り（縁の切取用具Ａ０１Ｇ３／００）［４］
,A01D  34/86,・・,傾斜のある地面，例えば堤防で，使用するためのもの（収穫機または刈取機に特に適合した機台または機枠Ａ０１Ｄ６７／００；斜面を移動するときの収穫機または刈取機の制御装置Ａ０１Ｄ７５／２８）［４，７］
,A01D  34/90,・・,操作者が持ち運びするためのもの［７］
,A01D  37/00,,刈取結束機（収穫物または刈取物を結束するための装置，例．ノッター，Ａ０１Ｄ５９／００）
,A01D  37/02,・,受台および結束装置を有するが，昇降部を有さないもの
,A01D  37/04,・,垂直位置に茎桿を移送するもの
,A01D  37/06,・,茎桿またはわら紐で結束するもの
,A01D  39/00,,独立した結束機，例．乾草用結束機；刈取機に取付け可能な結束機（収穫物または刈取物を結束するための装置，例．ノッター，Ａ０１Ｄ５９／００；茎稈または乾草を束に成形するまたは結束するための定置装置または手道具Ａ０１Ｆ１／００）
,A01D  41/00,,コンバイン，すなわち脱穀装置と結合した収穫機または刈取機
,A01D  41/02,・,自走式コンバイン
,A01D  41/04,・,トラクタに牽引されるコンバイン
,A01D  41/06,・,穂刈機を有するコンバイン
,A01D  41/08,・,茎桿が刈り取られる前に脱穀を行うコンバイン
,A01D  41/10,・,地干列を取り上げる装置を有する自走式脱穀機
,A01D  41/12,・,コンバインの細部
,A01D  41/127,・・,コンバインに特に適合した制御または測定装置［７］
,A01D  41/133,・・,乾燥装置［７］
,A01D  41/14,・・,草刈台［２］
,A01D  41/16,・・・,コンベヤーに草刈台（ｍｏｗｉｎｇ　ｔａｂｌｅｓ）を連結する装置［７］
,A01D  42/00,,刈取り以外の用途を持つ装置に変換できる刈取機；刈取り以外の作業ができる刈取機（刈取作業中に，別の作業をする装置と結合した刈取機Ａ０１Ｄ４３／００）［７］
,A01D  42/02,・,レーキ作業（ｒａｋｉｎｇ）［７］
,A01D  42/04,・,土作業［７］
,A01D  42/06,・,芝生などの表面を掃く，または掃除する［７］
,A01D  42/08,・・,雪かき［７］
,A01D  43/00,,刈取作業中に，別の作業をする装置と結合した刈取機（Ａ０１Ｄ３７／００，Ａ０１Ｄ３９／００，Ａ０１Ｄ４１／００が優先）［３］
,A01D  43/02,・,レーキを有するもの
,A01D  43/04,・,牧草調製機，例．テッダー（ｔｅｄｄｅｒｓ），を有するもの
,A01D  43/06,・,刈り取ったものを回収する，収集するまたは積込む手段を有するもの［１，７］
,A01D  43/063,・・,刈取機によって運ばれる容器に入れるもの，そのための容器（Ａ０１Ｄ４３／０７７が優先）［７］
,A01D  43/07,・・,トレーラーに入れるもの（Ａ０１Ｄ４３／０７７が優先）［７］
,A01D  43/073,・・・,調節可能な放出口を有するもの［７］
